date,code,name,theme,qty,value,weight
2024-10-18,sh513550,港股通50ETF,港股通5,80400,72118.8,0.7%
2024-10-18,sh518600,上海金ETF,上海金e,36900,216307.8,2.2%
2024-10-18,sz159632,纳斯达克ETF,纳斯达克,86600,142890.0,1.4%
2024-10-18,sh513350,标普油气ETF,标普油气,70500,69654.0,0.7%
2024-10-18,sh512070,证券保险ETF易方达,证券,87300,72982.8,0.7%
2024-10-18,sh511800,易方达货币ETF,易方达货,1400,140016.8,1.4%
2024-10-18,sz159751,港股通科技ETF鹏华,港股通科,89600,71411.2,0.7%
2024-10-18,sh511020,国债ETF5至10年,国债et,1200,135960.0,1.4%
2024-10-18,sh513390,纳指100ETF,纳指10,88500,142927.5,1.4%
2024-10-18,sh561060,国企红利ETF,红利,64700,70134.8,0.7%
2024-10-18,sz159787,建材ETF易方达,建材et,222900,143993.4,1.4%
2024-10-18,sz159726,恒生红利ETF,红利,67700,72235.9,0.7%
2024-10-18,sz159923,中证A100ETF大成,中证a1,31100,55948.9,0.6%
2024-10-18,sz159302,港股高股息ETF,港股高股,66200,72555.2,0.7%
2024-10-18,sz159887,银行ETF,银行,61800,72429.6,0.7%
2024-10-18,sh563330,A股ETF,a股et,23000,72864.0,0.7%
2024-10-18,sh513170,恒生央企ETF,恒生央企,60200,72601.2,0.7%
2024-10-18,sz159562,黄金股ETF,黄金,55800,74214.0,0.7%
2024-10-18,sh513030,德国ETF,德国et,49500,71230.5,0.7%
2024-10-18,sz159816,0-4地债ETF,0-4地,600,67131.6,0.7%
2024-10-18,sh513800,日本东证指数ETF南方,日本东证,52400,71106.8,0.7%
2024-10-18,sh511030,公司债ETF,公司债e,6700,70618.0,0.7%
2024-10-18,sh512890,红利低波ETF,红利,65100,71740.2,0.7%
2024-10-18,sz159812,黄金ETF前海开源,黄金,12100,71607.8,0.7%
2024-10-18,sz159768,房地产ETF,房地产,119800,73317.6,0.7%
2024-10-18,sh518890,中银上海金ETF,中银上海,12000,71484.0,0.7%
2024-10-18,sz159519,港股国企ETF,港股国企,55500,72760.5,0.7%
2024-10-18,sz159586,计算机ETF南方,计算机e,61500,71340.0,0.7%
2024-10-18,sh516770,游戏ETF华泰柏瑞,游戏et,70000,71400.0,0.7%
2024-10-18,sh516100,金融科技ETF华夏,金融科技,61300,71353.2,0.7%
2024-10-18,sh513290,纳指生物科技ETF,纳指生物,57300,71338.5,0.7%
2024-10-18,sz159725,线上消费ETF,线上消费,99300,71396.7,0.7%
2024-10-18,sh513650,标普500ETF南方,标普50,47300,71423.0,0.7%
2024-10-18,sh513730,东南亚科技ETF,东南亚科,56700,71385.3,0.7%
