date,symbol,side,posi_balance,posi_vwap,price,market_value
2024-02-07 16:00:00,SZSE.159625,多,80400,1.0163308542166183,1.025,82410.0
2024-02-08 16:00:00,SZSE.159625,多,80400,1.0163308542166183,1.034,83133.6
2024-02-19 16:00:00,SZSE.159625,多,80400,1.0163308542166183,1.053,84661.2
2024-02-20 16:00:00,SZSE.159625,多,80400,1.0163308542166183,1.058,85063.2
2024-02-21 16:00:00,SZSE.159625,多,53800,1.0163308542166183,1.053,56651.399999999994
2024-02-22 16:00:00,SZSE.159625,多,26800,1.0163308542166183,1.062,28461.600000000002
2024-04-10 16:00:00,SZSE.159625,多,20500,1.1119999885559082,1.123,23021.5
2024-04-11 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.13,45877.99999999999
2024-04-12 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.12,45472.00000000001
2024-04-15 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.133,45999.8
2024-04-16 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.115,45269.0
2024-04-17 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.132,45959.2
2024-04-18 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.122,45553.200000000004
2024-04-19 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.114,45228.4
2024-04-22 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.108,44984.8
2024-04-23 16:00:00,SZSE.159625,多,40600,1.1204162248836949,1.09,44254.0
2024-04-24 16:00:00,SZSE.159625,多,20100,1.1204162248836949,1.106,22230.600000000002
2024-05-24 16:00:00,SZSE.159625,多,23900,1.1629999876022339,1.154,27580.6
2024-05-27 16:00:00,SZSE.159625,多,43000,1.1616674201433048,1.166,50138.0
2024-05-28 16:00:00,SZSE.159625,多,62400,1.169232353568077,1.188,74131.2
2024-05-29 16:00:00,SZSE.159625,多,79400,1.1723941954917811,1.185,94089.0
2024-05-30 16:00:00,SZSE.159625,多,105400,1.1698301478626605,1.167,123001.8
2024-05-31 16:00:00,SZSE.159625,多,105400,1.1698301478626605,1.164,122685.59999999999
2024-06-03 16:00:00,SZSE.159625,多,105400,1.1698301478626605,1.165,122791.0
2024-06-04 16:00:00,SZSE.159625,多,125900,1.1713232565153393,1.185,149191.5
2024-06-05 16:00:00,SZSE.159625,多,125900,1.1713232565153393,1.178,148310.19999999998
2024-06-06 16:00:00,SZSE.159625,多,149000,1.1717382454232081,1.174,174926.0
2024-06-07 16:00:00,SZSE.159625,多,148200,1.1717382454232081,1.191,176506.2
2024-06-11 16:00:00,SZSE.159625,多,129100,1.1717382454232081,1.184,152854.4
2024-06-12 16:00:00,SZSE.159625,多,109700,1.1717382454232081,1.19,130543.0
2024-06-13 16:00:00,SZSE.159625,多,92700,1.1717382454232081,1.195,110776.5
2024-06-14 16:00:00,SZSE.159625,多,66700,1.1717382454232081,1.177,78505.90000000001
2024-06-17 16:00:00,SZSE.159625,多,66700,1.1717382454232081,1.162,77505.4
2024-06-18 16:00:00,SZSE.159625,多,66700,1.1717382454232081,1.16,77372.0
2024-06-19 16:00:00,SZSE.159625,多,46200,1.1717382454232081,1.157,53453.4
2024-06-20 16:00:00,SZSE.159625,多,46200,1.1717382454232081,1.152,53222.399999999994
2024-06-21 16:00:00,SZSE.159625,多,23100,1.1717382454232081,1.154,26657.399999999998
2024-06-25 16:00:00,SZSE.159625,多,18500,1.1469999551773071,1.147,21219.5
2024-06-26 16:00:00,SZSE.159625,多,18500,1.1469999551773071,1.151,21293.5
2024-06-27 16:00:00,SZSE.159625,多,18500,1.1469999551773071,1.142,21127.0
2024-06-28 16:00:00,SZSE.159625,多,42200,1.161040293096931,1.165,49163.0
2024-07-01 16:00:00,SZSE.159625,多,56500,1.1693823088586859,1.193,67404.5
2024-07-02 16:00:00,SZSE.159625,多,72100,1.17514147209559,1.196,86231.59999999999
2024-07-03 16:00:00,SZSE.159625,多,91600,1.1785174655081403,1.19,109004.0
2024-07-04 16:00:00,SZSE.159625,多,91600,1.1785174655081403,1.185,108546.0
2024-07-05 16:00:00,SZSE.159625,多,115200,1.1808698020047612,1.179,135820.80000000002
2024-07-08 16:00:00,SZSE.159625,多,137000,1.1824817580898312,1.191,163167.0
2024-07-09 16:00:00,SZSE.159625,多,118500,1.1824817580898312,1.206,142911.0
2024-07-10 16:00:00,SZSE.159625,多,118500,1.1824817580898312,1.18,139830.0
2024-07-11 16:00:00,SZSE.159625,多,118500,1.1824817580898312,1.192,141252.0
2024-07-12 16:00:00,SZSE.159625,多,94800,1.1824817580898312,1.18,111864.0
2024-07-15 16:00:00,SZSE.159625,多,80500,1.1824817580898312,1.184,95312.0
2024-07-16 16:00:00,SZSE.159625,多,64900,1.1824817580898312,1.189,77166.1
2024-07-17 16:00:00,SZSE.159625,多,45400,1.1824817580898312,1.175,53345.0
2024-07-18 16:00:00,SZSE.159625,多,45400,1.1824817580898312,1.188,53935.2
2024-07-19 16:00:00,SZSE.159625,多,21800,1.1824817580898312,1.191,25963.800000000003
2024-07-24 16:00:00,SZSE.159625,多,17900,1.1929999589920044,1.203,21533.7
2024-07-25 16:00:00,SZSE.159625,多,33400,1.193464052534389,1.202,40146.799999999996
2024-07-26 16:00:00,SZSE.159625,多,33400,1.193464052534389,1.194,39879.6
2024-07-29 16:00:00,SZSE.159625,多,46900,1.1936183247739063,1.194,55998.6
2024-07-30 16:00:00,SZSE.159625,多,46900,1.1936183247739063,1.179,55295.100000000006
2024-07-31 16:00:00,SZSE.159625,多,46900,1.1936183247739063,1.171,54919.9
2024-08-01 16:00:00,SZSE.159625,多,46900,1.1936183247739063,1.171,54919.9
2024-08-02 16:00:00,SZSE.159625,多,46900,1.1936183247739063,1.164,54591.6
2024-08-05 16:00:00,SZSE.159625,多,46900,1.1936183247739063,1.146,53747.399999999994
2024-08-06 16:00:00,SZSE.159625,多,46900,1.1936183247739063,1.146,53747.399999999994
2024-08-07 16:00:00,SZSE.159625,多,29000,1.1936183247739063,1.162,33698.0
2024-08-08 16:00:00,SZSE.159625,多,13500,1.1936183247739063,1.153,15565.5
2024-08-09 16:00:00,SZSE.159625,多,13500,1.1936183247739063,1.149,15511.5
2024-08-14 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.161,21362.4
2024-08-15 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.17,21528.0
2024-08-16 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.161,21362.4
2024-08-19 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.161,21362.4
2024-08-20 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.154,21233.6
2024-08-21 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.144,21049.6
2024-08-22 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.153,21215.2
2024-08-23 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.14,20976.0
2024-08-26 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.136,20902.399999999998
2024-08-27 16:00:00,SZSE.159625,多,18400,1.1619999408721924,1.129,20773.6
2024-12-17 16:00:00,SZSE.159625,多,29300,1.1729999780654907,1.169,34251.700000000004
2024-12-18 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.178,75274.2
2024-12-19 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.163,74315.7
2024-12-20 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.157,73932.3
2024-12-23 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.168,74635.2
2024-12-24 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.178,75274.2
2024-12-25 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.174,75018.59999999999
2024-12-26 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.161,74187.90000000001
2024-12-27 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.172,74890.79999999999
2024-12-30 16:00:00,SZSE.159625,多,63900,1.1724585462623918,1.164,74379.59999999999
2024-12-31 16:00:00,SZSE.159625,多,34600,1.1724585462623918,1.152,39859.2
2025-04-01 16:00:00,SZSE.159625,多,20500,1.128999948501587,1.122,23001.000000000004
2025-04-02 16:00:00,SZSE.159625,多,20500,1.128999948501587,1.118,22919.000000000004
2025-04-03 16:00:00,SZSE.159625,多,31100,1.119456541116598,1.134,35267.399999999994
2025-04-07 16:00:00,SZSE.159625,多,31100,1.119456541116598,1.062,33028.200000000004
2025-04-08 16:00:00,SZSE.159625,多,62100,1.1132382966470027,1.102,68434.20000000001
2025-04-09 16:00:00,SZSE.159625,多,62100,1.1132382966470027,1.106,68682.6
2025-04-10 16:00:00,SZSE.159625,多,62100,1.1132382966470027,1.111,68993.1
2025-04-11 16:00:00,SZSE.159625,多,62100,1.1132382966470027,1.102,68434.20000000001
2025-04-14 16:00:00,SZSE.159625,多,81000,1.1138827072249518,1.117,90477.0
2025-04-15 16:00:00,SZSE.159625,多,107300,1.1158723087924056,1.123,120497.9
2025-04-16 16:00:00,SZSE.159625,多,107300,1.1158723087924056,1.122,120390.6
2025-04-17 16:00:00,SZSE.159625,多,107300,1.1158723087924056,1.119,120068.7
2025-04-18 16:00:00,SZSE.159625,多,76200,1.1158723087924056,1.114,84886.8
2025-04-21 16:00:00,SZSE.159625,多,76200,1.1158723087924056,1.119,85267.8
2025-04-22 16:00:00,SZSE.159625,多,45200,1.1158723087924056,1.12,50624.00000000001
2025-04-23 16:00:00,SZSE.159625,多,45200,1.1158723087924056,1.112,50262.4
2025-04-24 16:00:00,SZSE.159625,多,45200,1.1158723087924056,1.123,50759.6
2025-04-25 16:00:00,SZSE.159625,多,71800,1.1277747689157689,1.136,81564.79999999999
2025-04-28 16:00:00,SZSE.159625,多,71700,1.1277747689157689,1.141,81809.7
2025-04-29 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.123,50984.2
2025-04-30 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.114,50575.600000000006
2025-05-06 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.124,51029.600000000006
2025-05-07 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.126,51120.399999999994
2025-05-08 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.131,51347.4
2025-05-09 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.134,51483.6
2025-05-12 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.131,51347.4
2025-05-13 16:00:00,SZSE.159625,多,45400,1.1277747689157689,1.137,51619.8
2025-05-14 16:00:00,SZSE.159625,多,18800,1.1277747689157689,1.142,21469.6
2025-05-20 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.159,32567.9
2025-05-21 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.163,32680.3
2025-05-22 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.152,32371.199999999997
2025-05-23 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.141,32062.100000000002
2025-05-26 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.153,32399.3
2025-05-27 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.15,32314.999999999996
2025-05-28 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.145,32174.5
2025-05-29 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.146,32202.6
2025-05-30 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.142,32090.199999999997
2025-06-03 16:00:00,SZSE.159625,多,28100,1.156999945640564,1.134,31865.399999999998
2023-10-25 16:00:00,SHSE.563300,多,28800,0.953000009059906,0.958,27590.399999999998
2023-10-26 16:00:00,SHSE.563300,多,55400,0.9563610052373865,0.964,53405.6
2023-10-27 16:00:00,SHSE.563300,多,79800,0.9617543750837034,0.975,77805.0
2023-10-30 16:00:00,SHSE.563300,多,79800,0.9617543750837034,0.985,78603.0
2023-10-31 16:00:00,SHSE.563300,多,79800,0.9617543750837034,0.976,77884.8
2023-11-01 16:00:00,SHSE.563300,多,79800,0.9617543750837034,0.982,78363.6
2023-11-02 16:00:00,SHSE.563300,多,79800,0.9617543750837034,0.972,77565.59999999999
2023-11-03 16:00:00,SHSE.563300,多,79800,0.9617543750837034,0.984,78523.2
2023-11-06 16:00:00,SHSE.563300,多,79800,0.9617543750837034,1.005,80198.99999999999
2023-11-07 16:00:00,SHSE.563300,多,79800,0.9617543750837034,1.014,80917.2
2023-11-08 16:00:00,SHSE.563300,多,80500,0.9622956418102573,1.02,82110.0
2023-11-09 16:00:00,SHSE.563300,多,53900,0.9622956418102573,1.014,54654.6
2023-11-10 16:00:00,SHSE.563300,多,29500,0.9622956418102573,1.009,29765.499999999996
2023-11-13 16:00:00,SHSE.563300,多,29500,0.9622956418102573,1.023,30178.499999999996
2023-11-14 16:00:00,SHSE.563300,多,29500,0.9622956418102573,1.028,30326.0
2023-11-15 16:00:00,SHSE.563300,多,104400,1.015173586527064,1.036,108158.40000000001
2023-11-16 16:00:00,SHSE.563300,多,127800,1.0175220842447381,1.033,132017.4
2023-11-17 16:00:00,SHSE.563300,多,152900,1.0218686926653466,1.042,159321.80000000002
2023-11-20 16:00:00,SHSE.563300,多,180400,1.0264618867371484,1.05,189420.0
2023-11-21 16:00:00,SHSE.563300,多,179700,1.0264618867371484,1.043,187427.09999999998
2023-11-22 16:00:00,SHSE.563300,多,206900,1.0274528859845489,1.034,213934.6
2023-11-23 16:00:00,SHSE.563300,多,232100,1.0289237497910233,1.043,242080.3
2023-11-24 16:00:00,SHSE.563300,多,232100,1.0289237497910233,1.026,238134.6
2023-11-27 16:00:00,SHSE.563300,多,210400,1.0289237497910233,1.027,216080.8
2023-11-28 16:00:00,SHSE.563300,多,179300,1.0289237497910233,1.037,185934.09999999998
2023-11-29 16:00:00,SHSE.563300,多,157200,1.0289237497910233,1.03,161916.0
2023-11-30 16:00:00,SHSE.563300,多,133800,1.0289237497910233,1.025,137145.0
2023-12-01 16:00:00,SHSE.563300,多,108700,1.0289237497910233,1.036,112613.2
2023-12-04 16:00:00,SHSE.563300,多,81200,1.0289237497910233,1.033,83879.59999999999
2023-12-05 16:00:00,SHSE.563300,多,52400,1.0289237497910233,1.015,53185.99999999999
2023-12-06 16:00:00,SHSE.563300,多,25200,1.0289237497910233,1.019,25678.8
2024-03-13 16:00:00,SHSE.563300,多,48400,0.9150000214576721,0.918,44431.200000000004
2024-03-14 16:00:00,SHSE.563300,多,48400,0.9150000214576721,0.909,43995.6
2024-03-15 16:00:00,SHSE.563300,多,48400,0.9150000214576721,0.924,44721.6
2024-03-18 16:00:00,SHSE.563300,多,71600,0.9224525360421761,0.943,67518.8
2024-03-19 16:00:00,SHSE.563300,多,99400,0.9256821127244884,0.935,92939.0
2024-03-20 16:00:00,SHSE.563300,多,131700,0.9309104242013455,0.946,124588.2
2024-03-21 16:00:00,SHSE.563300,多,164300,0.9327139548970952,0.944,155099.19999999998
2024-03-22 16:00:00,SHSE.563300,多,164300,0.9327139548970952,0.933,153291.9
2024-03-25 16:00:00,SHSE.563300,多,164300,0.9327139548970952,0.911,149677.30000000002
2024-03-26 16:00:00,SHSE.563300,多,22600,0.9327139548970952,0.909,20543.4
2024-10-25 16:00:00,SHSE.563300,多,38200,0.9929999709129333,0.992,37894.4
2024-10-28 16:00:00,SHSE.563300,多,68900,1.0072583186782151,1.024,70553.6
2024-10-29 16:00:00,SHSE.563300,多,68900,1.0072583186782151,0.998,68762.2
2024-10-30 16:00:00,SHSE.563300,多,68900,1.0072583186782151,1.005,69244.49999999999
2024-10-31 16:00:00,SHSE.563300,多,96200,1.0117255531081042,1.028,98893.6
2024-11-01 16:00:00,SHSE.563300,多,96200,1.0117255531081042,0.981,94372.2
2024-11-04 16:00:00,SHSE.563300,多,96200,1.0117255531081042,1.008,96969.6
2024-11-05 16:00:00,SHSE.563300,多,96200,1.0117255531081042,1.037,99759.4
2024-11-06 16:00:00,SHSE.563300,多,96200,1.0117255531081042,1.05,101010.0
2024-11-07 16:00:00,SHSE.563300,多,96200,1.0117255531081042,1.074,103318.8
2024-11-08 16:00:00,SHSE.563300,多,58000,1.0117255531081042,1.077,62466.0
2024-11-11 16:00:00,SHSE.563300,多,27300,1.0117255531081042,1.103,30111.899999999998
2024-11-12 16:00:00,SHSE.563300,多,27300,1.0117255531081042,1.083,29565.899999999998
2024-11-20 16:00:00,SHSE.563300,多,39900,1.059000015258789,1.061,42333.899999999994
2024-11-21 16:00:00,SHSE.563300,多,73300,1.057633020705448,1.061,77771.3
2024-11-22 16:00:00,SHSE.563300,多,112300,1.0456055253080672,1.029,115556.7
2024-11-25 16:00:00,SHSE.563300,多,144800,1.044122939281042,1.044,151171.2
2024-11-26 16:00:00,SHSE.563300,多,144800,1.044122939281042,1.031,149288.8
2024-11-27 16:00:00,SHSE.563300,多,165700,1.045368750914077,1.056,174979.2
2024-11-28 16:00:00,SHSE.563300,多,192800,1.0465819635331879,1.061,204560.8
2024-11-29 16:00:00,SHSE.563300,多,214100,1.0499066019770924,1.08,231228.00000000003
2024-12-02 16:00:00,SHSE.563300,多,242400,1.055988462992234,1.101,266882.4
2024-12-03 16:00:00,SHSE.563300,多,273900,1.060705014674844,1.1,301290.0
2024-12-04 16:00:00,SHSE.563300,多,270700,1.060705014674844,1.084,293438.80000000005
2024-12-05 16:00:00,SHSE.563300,多,269900,1.060705014674844,1.106,298509.4
2024-12-06 16:00:00,SHSE.563300,多,268000,1.060705014674844,1.116,299088.0
2024-12-09 16:00:00,SHSE.563300,多,235500,1.060705014674844,1.111,261640.5
2024-12-10 16:00:00,SHSE.563300,多,235500,1.060705014674844,1.125,264937.5
2024-12-11 16:00:00,SHSE.563300,多,266700,1.0699813667401807,1.143,304838.1
2024-12-12 16:00:00,SHSE.563300,多,266600,1.0699813667401807,1.152,307123.19999999995
2024-12-13 16:00:00,SHSE.563300,多,234800,1.0699813667401807,1.133,266028.4
2024-12-16 16:00:00,SHSE.563300,多,156400,1.0699813667401807,1.122,175480.80000000002
2024-12-17 16:00:00,SHSE.563300,多,156400,1.0699813667401807,1.075,168130.0
2024-12-18 16:00:00,SHSE.563300,多,119700,1.0699813667401807,1.085,129874.5
2024-12-19 16:00:00,SHSE.563300,多,87100,1.0699813667401807,1.087,94677.7
2024-12-20 16:00:00,SHSE.563300,多,29000,1.0699813667401807,1.1,31900.000000000004
2024-12-23 16:00:00,SHSE.563300,多,29000,1.0699813667401807,1.047,30362.999999999996
2024-12-24 16:00:00,SHSE.563300,多,29000,1.0699813667401807,1.06,30740.0
2024-12-25 16:00:00,SHSE.563300,多,29000,1.0699813667401807,1.036,30044.0
2024-12-26 16:00:00,SHSE.563300,多,29000,1.0699813667401807,1.053,30536.999999999996
2024-12-27 16:00:00,SHSE.563300,多,29000,1.0699813667401807,1.056,30624.0
2025-02-11 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.08,39744.0
2025-02-12 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.097,40369.6
2025-02-13 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.08,39744.0
2025-02-14 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.078,39670.4
2025-02-17 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.101,40516.799999999996
2025-02-18 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.068,39302.4
2025-02-19 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.101,40516.799999999996
2025-02-20 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.115,41032.0
2025-02-21 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.129,41547.2
2025-02-24 16:00:00,SHSE.563300,多,36800,1.0759999752044678,1.125,41400.0
2025-05-07 16:00:00,SHSE.563300,多,30700,1.0850000381469727,1.09,33463.0
2025-05-08 16:00:00,SHSE.563300,多,30700,1.0850000381469727,1.1,33770.0
2025-05-09 16:00:00,SHSE.563300,多,30700,1.0850000381469727,1.085,33309.5
2025-05-12 16:00:00,SHSE.563300,多,30700,1.0850000381469727,1.1,33770.0
2025-05-13 16:00:00,SHSE.563300,多,30700,1.0850000381469727,1.094,33585.8
2025-05-14 16:00:00,SHSE.563300,多,30700,1.0850000381469727,1.097,33677.9
2025-05-15 16:00:00,SHSE.563300,多,50400,1.0826547836500502,1.082,54532.8
2025-05-16 16:00:00,SHSE.563300,多,77100,1.0851984693537118,1.09,84039.0
2025-05-19 16:00:00,SHSE.563300,多,95500,1.0878576080212419,1.099,104954.5
2025-05-20 16:00:00,SHSE.563300,多,125100,1.092150279658018,1.11,138861.0
2025-05-21 16:00:00,SHSE.563300,多,94400,1.092150279658018,1.101,103934.4
2025-05-22 16:00:00,SHSE.563300,多,94400,1.092150279658018,1.088,102707.20000000001
2025-05-23 16:00:00,SHSE.563300,多,94400,1.092150279658018,1.077,101668.8
2025-05-26 16:00:00,SHSE.563300,多,94400,1.092150279658018,1.091,102990.4
2025-05-27 16:00:00,SHSE.563300,多,94400,1.092150279658018,1.094,103273.6
2025-05-28 16:00:00,SHSE.563300,多,94400,1.092150279658018,1.089,102801.59999999999
2025-05-29 16:00:00,SHSE.563300,多,94000,1.092150279658018,1.113,104622.0
2025-05-30 16:00:00,SHSE.563300,多,67300,1.092150279658018,1.092,73491.6
2025-06-03 16:00:00,SHSE.563300,多,48900,1.092150279658018,1.1,53790.00000000001
2025-06-04 16:00:00,SHSE.563300,多,19300,1.092150279658018,1.112,21461.600000000002
2025-06-05 16:00:00,SHSE.563300,多,19300,1.092150279658018,1.116,21538.800000000003
2025-06-06 16:00:00,SHSE.563300,多,19300,1.092150279658018,1.113,21480.9
2025-06-09 16:00:00,SHSE.563300,多,19300,1.092150279658018,1.129,21789.7
2025-06-10 16:00:00,SHSE.563300,多,19300,1.092150279658018,1.118,21577.4
2025-06-11 16:00:00,SHSE.563300,多,19300,1.092150279658018,1.122,21654.600000000002
2025-06-12 16:00:00,SHSE.563300,多,19300,1.092150279658018,1.127,21751.1
2023-04-17 16:00:00,SHSE.560860,多,34400,1.0119999647140503,1.011,34778.399999999994
2023-04-18 16:00:00,SHSE.560860,多,63500,1.0115417302124143,1.007,63944.49999999999
2023-04-19 16:00:00,SHSE.560860,多,93000,1.0104182832984514,1.009,93836.99999999999
2023-04-20 16:00:00,SHSE.560860,多,93000,1.0104182832984514,0.988,91884.0
2023-04-21 16:00:00,SHSE.560860,多,29500,1.0104182832984514,0.971,28644.5
2023-12-22 16:00:00,SHSE.560860,多,29400,0.7549999952316284,0.745,21903.0
2023-12-25 16:00:00,SHSE.560860,多,56800,0.7525880257008781,0.748,42486.4
2023-12-26 16:00:00,SHSE.560860,多,95900,0.748271107673645,0.746,71541.4
2023-12-27 16:00:00,SHSE.560860,多,122100,0.7475692002525298,0.751,91697.1
2023-12-28 16:00:00,SHSE.560860,多,122100,0.7475692002525298,0.778,94993.8
2023-12-29 16:00:00,SHSE.560860,多,153200,0.7545587435637068,0.781,119649.2
2024-01-02 16:00:00,SHSE.560860,多,189400,0.7594213224829439,0.782,148110.80000000002
2024-01-03 16:00:00,SHSE.560860,多,189400,0.7594213224829439,0.782,148110.80000000002
2024-01-04 16:00:00,SHSE.560860,多,189400,0.7594213224829439,0.768,145459.2
2024-01-05 16:00:00,SHSE.560860,多,189400,0.7594213224829439,0.766,145080.4
2024-01-08 16:00:00,SHSE.560860,多,160000,0.7594213224829439,0.758,121280.0
2024-01-09 16:00:00,SHSE.560860,多,132600,0.7594213224829439,0.764,101306.40000000001
2024-01-10 16:00:00,SHSE.560860,多,93500,0.7594213224829439,0.762,71247.0
2024-01-11 16:00:00,SHSE.560860,多,93600,0.759437966343708,0.776,72633.6
2024-01-12 16:00:00,SHSE.560860,多,93600,0.759437966343708,0.773,72352.8
2024-01-15 16:00:00,SHSE.560860,多,90200,0.759437966343708,0.763,68822.6
2024-01-16 16:00:00,SHSE.560860,多,54000,0.759437966343708,0.763,41202.0
2024-01-17 16:00:00,SHSE.560860,多,54000,0.759437966343708,0.742,40068.0
2024-01-18 16:00:00,SHSE.560860,多,54000,0.759437966343708,0.743,40122.0
2024-03-25 16:00:00,SHSE.560860,多,27300,0.8130000233650208,0.812,22167.600000000002
2024-03-26 16:00:00,SHSE.560860,多,27300,0.8130000233650208,0.813,22194.899999999998
2024-03-27 16:00:00,SHSE.560860,多,27300,0.8130000233650208,0.798,21785.4
2024-03-28 16:00:00,SHSE.560860,多,27300,0.8130000233650208,0.808,22058.4
2024-03-29 16:00:00,SHSE.560860,多,27300,0.8130000233650208,0.825,22522.5
2024-04-01 16:00:00,SHSE.560860,多,52000,0.8282000258564949,0.845,43940.0
2024-04-02 16:00:00,SHSE.560860,多,81400,0.8411302457423995,0.858,69841.2
2024-04-03 16:00:00,SHSE.560860,多,115000,0.8542400108731312,0.885,101775.0
2024-04-08 16:00:00,SHSE.560860,多,149200,0.8562479920825115,0.874,130400.8
2024-04-09 16:00:00,SHSE.560860,多,149200,0.8562479920825115,0.888,132489.6
2024-04-10 16:00:00,SHSE.560860,多,148300,0.8562479920825115,0.885,131245.5
2024-04-11 16:00:00,SHSE.560860,多,148300,0.8562479920825115,0.88,130504.0
2024-04-12 16:00:00,SHSE.560860,多,148300,0.8562479920825115,0.879,130355.7
2024-04-15 16:00:00,SHSE.560860,多,148300,0.8562479920825115,0.887,131542.1
2024-04-16 16:00:00,SHSE.560860,多,148300,0.8562479920825115,0.849,125906.7
2024-04-17 16:00:00,SHSE.560860,多,123600,0.8562479920825115,0.873,107902.8
2024-04-18 16:00:00,SHSE.560860,多,94200,0.8562479920825115,0.883,83178.6
2024-04-19 16:00:00,SHSE.560860,多,60600,0.8562479920825115,0.872,52843.2
2024-04-25 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.832,21798.399999999998
2024-04-26 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.849,22243.8
2024-04-29 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.852,22322.399999999998
2024-04-30 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.847,22191.399999999998
2024-05-06 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.853,22348.6
2024-05-07 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.859,22505.8
2024-05-08 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.851,22296.2
2024-05-09 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.875,22925.0
2024-05-10 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.875,22925.0
2024-05-13 16:00:00,SHSE.560860,多,26200,0.8320000171661377,0.864,22636.8
2024-07-09 16:00:00,SHSE.560860,多,26700,0.8149999976158142,0.818,21840.6
2024-07-10 16:00:00,SHSE.560860,多,26700,0.8149999976158142,0.792,21146.4
2024-07-11 16:00:00,SHSE.560860,多,26700,0.8149999976158142,0.82,21894.0
2024-07-12 16:00:00,SHSE.560860,多,26700,0.8149999976158142,0.805,21493.5
2024-07-15 16:00:00,SHSE.560860,多,47400,0.8128164553944068,0.812,38488.8
2024-07-16 16:00:00,SHSE.560860,多,47400,0.8128164553944068,0.813,38536.2
2024-07-17 16:00:00,SHSE.560860,多,47400,0.8128164553944068,0.788,37351.200000000004
2024-07-18 16:00:00,SHSE.560860,多,26700,0.8128164553944068,0.783,20906.100000000002
2024-07-19 16:00:00,SHSE.560860,多,26700,0.8128164553944068,0.77,20559.0
2024-11-04 16:00:00,SHSE.560860,多,27200,0.8669999837875366,0.873,23745.6
2024-11-05 16:00:00,SHSE.560860,多,27200,0.8669999837875366,0.899,24452.8
2024-11-06 16:00:00,SHSE.560860,多,27200,0.8669999837875366,0.909,24724.8
2024-11-07 16:00:00,SHSE.560860,多,27200,0.8669999837875366,0.915,24888.0
2024-11-08 16:00:00,SHSE.560860,多,27200,0.8669999837875366,0.905,24616.0
2024-11-11 16:00:00,SHSE.560860,多,27200,0.8669999837875366,0.896,24371.2
