date,tranche,code,action,price,qty,amt
2024-12-16,11,sh513400,SELL,1.205,67200,80967.9024
2024-12-16,11,sz159696,SELL,1.484,57700,85618.23732
2024-12-16,11,sh513290,SELL,1.186,66900,79335.46566
2024-12-16,11,sz159513,SELL,1.349,63600,85787.82036
2024-12-16,11,sh513850,SELL,1.43,58900,84218.5773
2024-12-16,11,sz159501,BUY,1.498,57100,85544.35358
2024-12-16,11,sh513110,BUY,1.839,46500,85522.05135
2024-12-16,11,sh513870,BUY,1.516,56400,85510.95023999999
2024-12-16,11,sh516190,BUY,1.077,79400,85522.35138000001
2024-12-16,11,sh516770,BUY,1.159,73800,85542.75342
2024-12-16,11,sz159660,BUY,1.752,48800,85506.14976
2024-12-16,11,sz159725,BUY,0.865,98900,85557.05485
2024-12-17,12,sz159655,SELL,1.681,61000,102530.7459
2024-12-17,12,sh513730,SELL,1.399,73300,102536.44533
2024-12-17,12,sh513400,SELL,1.199,86500,103703.12865
2024-12-17,12,sh562510,SELL,0.756,142700,107870.41188
2024-12-17,12,sz159567,SELL,0.957,103800,99326.66634
2024-12-17,12,sh513280,SELL,0.68,148200,100765.9224
2024-12-17,12,sh516210,SELL,1.21,87300,105622.4367
2024-12-17,12,sh513850,SELL,1.444,74300,107278.47108
2024-12-17,12,sz159577,SELL,1.292,83300,107612.83764000001
2024-12-17,12,sz159501,BUY,1.532,68400,104799.27888
2024-12-17,12,sh511090,BUY,122.835,800,98277.8268
2024-12-17,12,sh516620,BUY,1.037,101100,104851.18407
2024-12-17,12,sh513300,BUY,2.136,49100,104888.08776000001
2024-12-17,12,sz159696,BUY,1.51,69400,104804.4794
2024-12-17,12,sh513500,BUY,2.254,46500,104821.4811
2024-12-17,12,sz159660,BUY,1.775,59000,104735.4725
2024-12-17,12,sh513870,BUY,1.541,68000,104798.4788
2024-12-17,12,sh511130,BUY,110.759,900,99693.06831
2024-12-18,13,sh516620,SELL,1.044,79100,82572.14196000001
2024-12-18,13,sz159869,SELL,1.101,72400,79704.42876
2024-12-18,13,sh516770,SELL,1.132,70400,79684.83071999998
2024-12-18,13,sz159728,SELL,0.844,96600,81522.24695999999
2024-12-18,13,sz159805,SELL,1.171,70800,82898.50932
2024-12-18,13,sh516190,SELL,1.05,79000,82941.705
2024-12-18,13,sh517770,SELL,0.962,85300,82050.39413999999
2024-12-18,13,sz159725,SELL,0.841,98600,82914.30773999999
2024-12-18,13,sh588290,SELL,1.4,56100,78532.14600000001
2024-12-18,13,sz159696,BUY,1.512,53800,81353.73456000001
2024-12-18,13,sz159941,BUY,1.266,64300,81411.94038
2024-12-18,13,sz159660,BUY,1.788,45500,81362.1354
2024-12-18,13,sz159509,BUY,1.663,48900,81328.83206999999
2024-12-18,13,sz159513,BUY,1.375,59200,81408.14
2024-12-18,13,sh513870,BUY,1.542,52800,81425.74176
2024-12-18,13,sh520830,BUY,1.014,80300,81432.34242
2024-12-18,13,sz159501,BUY,1.534,53000,81310.1302
2024-12-18,13,sh513850,BUY,1.453,56000,81376.1368
2024-12-19,0,sh513730,SELL,1.365,70000,95540.445
2024-12-19,0,sh516620,SELL,1.038,101600,105450.25392
2024-12-19,0,sz159707,SELL,0.657,142900,93875.91147
2024-12-19,0,sh588070,SELL,0.964,104800,101017.09728
2024-12-19,0,sh512200,SELL,1.565,60900,95298.96915
2024-12-19,0,sz159555,SELL,1.152,88600,102056.99328
2024-12-19,0,sz159537,SELL,1.188,84900,100851.11388
2024-12-19,0,sh516210,BUY,1.213,81800,99233.32234000001
2024-12-19,0,sh513910,BUY,1.301,76200,99146.11361999999
2024-12-19,0,sh513300,BUY,2.104,47100,99108.30984
2024-12-19,0,sz159546,BUY,1.279,77500,99132.41225
2024-12-19,0,sh513310,BUY,1.412,70200,99132.31224
2024-12-19,0,sh515220,BUY,1.209,82000,99147.9138
2024-12-19,0,sz159941,BUY,1.234,80400,99223.52136
2024-12-20,1,sz159526,SELL,1.212,80200,97192.67976
2024-12-20,1,sz159851,SELL,1.562,59700,93242.07486000001
2024-12-20,1,sh516860,SELL,1.337,69900,93446.95437
2024-12-20,1,sh588260,SELL,1.324,73800,97701.42888
2024-12-20,1,sh516100,SELL,1.267,73300,92861.81288999999
2024-12-20,1,sh588990,SELL,1.589,62100,98667.03231
2024-12-20,1,sh588460,SELL,1.144,85400,97687.83024
2024-12-20,1,sh588100,SELL,1.337,73200,97858.61316
2024-12-20,1,sz159538,SELL,1.222,78600,96039.59508
2024-12-20,1,sh588080,SELL,1.035,92100,95313.96764999999
2024-12-20,1,sz159994,BUY,0.961,99900,96013.50038999999
2024-12-20,1,sh515070,BUY,1.218,78800,95987.99784
2024-12-20,1,sh563010,BUY,1.317,72900,96018.90093
2024-12-20,1,sh515050,BUY,1.169,82100,95984.49749000001
2024-12-20,1,sz159895,BUY,0.885,108500,96032.10225
2024-12-20,1,sh562950,BUY,0.855,112300,96026.10165
2024-12-20,1,sh560690,BUY,1.357,70700,95949.49398999999
2024-12-20,1,sz159511,BUY,1.101,87200,96016.80072
2024-12-20,1,sz159546,BUY,1.334,71900,95924.19146
2024-12-20,1,sh560300,BUY,1.418,67700,96008.19986
2024-12-23,2,sh562500,SELL,0.797,107600,85748.62428000002
2024-12-23,2,sh562660,SELL,1.158,73000,84525.5466
2024-12-23,2,sz159612,SELL,1.77,49100,86898.30930000001
2024-12-23,2,sh516190,SELL,1.008,83700,84361.16304000001
2024-12-23,2,sz159725,SELL,0.802,105400,84522.34692000001
2024-12-23,2,sz159680,SELL,1.15,74700,85896.4095
2024-12-23,2,sh588070,SELL,0.969,90800,87976.40148
2024-12-23,2,sh561100,SELL,0.889,101100,89868.91221
2024-12-23,2,sh515060,SELL,0.716,109200,78179.38128
2024-12-23,2,sh516560,SELL,0.815,106400,86707.3284
2024-12-23,2,sh515260,BUY,0.91,93900,85457.5449
2024-12-23,2,sz159801,BUY,0.617,138500,85463.04545
2024-12-23,2,sh588020,BUY,1.116,76600,85494.14856
2024-12-23,2,sh588460,BUY,1.128,75800,85510.95023999999
2024-12-23,2,sz159665,BUY,1.259,67900,85494.64860999999
2024-12-23,2,sh561310,BUY,0.808,105800,85494.94864
2024-12-23,2,sh588110,BUY,1.094,78100,85449.94414
2024-12-23,2,sh588100,BUY,1.312,65100,85419.74111999999
2024-12-23,2,sh512220,BUY,1.718,49700,85393.13846
2024-12-23,2,sh562950,BUY,0.839,101900,85502.64940999998
2024-12-24,3,sh513880,SELL,1.328,67400,89498.24928000002
2024-12-24,3,sh513800,SELL,1.352,65100,88006.39848000002
2024-12-24,3,sh513520,SELL,1.433,62700,89840.11509
2024-12-24,3,sh513000,SELL,1.409,62400,87912.80784000001
2024-12-24,3,sh562660,SELL,1.162,77900,90510.74801999998
2024-12-24,3,sh561280,SELL,1.076,86400,92957.10336000001
2024-12-24,3,sh516670,SELL,0.635,142300,90351.46395
2024-12-24,3,sz159526,SELL,1.185,76100,90169.48215
2024-12-24,3,sh588700,SELL,0.849,102700,87183.58077
2024-12-24,3,sz159586,SELL,1.213,71800,87084.69066000001
2024-12-24,3,sh513810,BUY,1.337,66800,89320.53115999998
2024-12-24,3,sz159830,BUY,6.157,14500,89285.42765
2024-12-24,3,sh513190,BUY,1.37,65200,89332.9324
2024-12-24,3,sh517900,BUY,1.297,68900,89372.23632999999
2024-12-24,3,sz159529,BUY,1.536,58100,89250.52416
2024-12-24,3,sz159660,BUY,1.81,49300,89241.9233
2024-12-24,3,sz159632,BUY,1.88,47500,89308.93
2024-12-24,3,sh515320,BUY,0.86,103900,89362.9354
2024-12-24,3,sh588290,BUY,1.481,60300,89313.23043
2024-12-24,3,sh561310,BUY,0.816,109500,89360.93519999999
2024-12-25,4,sz159659,SELL,1.772,44000,77960.2032
2024-12-25,4,sz159561,SELL,1.058,68800,72783.12096000001
2024-12-25,4,sz159551,SELL,1.042,67700,70536.34566
2024-12-25,4,sz159941,SELL,1.261,61600,77669.83223999999
2024-12-25,4,sz159667,SELL,1.02,69300,70678.9314
2024-12-25,4,sz159930,SELL,1.423,51900,73846.31463
2024-12-25,4,sz159715,SELL,0.676,102700,69418.25748000001
2024-12-25,4,sh520660,SELL,0.946,82200,77753.42388
2024-12-25,4,sz159663,SELL,1.015,69400,70433.9559
2024-12-25,4,sh517090,SELL,1.565,48800,76364.3628
2024-12-25,4,sz159569,BUY,1.148,64200,73708.97016
2024-12-25,4,sh513170,BUY,1.232,59800,73680.96736000001
2024-12-25,4,sh588990,BUY,1.597,46100,73629.06216999999
2024-12-25,4,sz159519,BUY,1.366,53900,73634.76274
2024-12-25,4,sh517900,BUY,1.387,53100,73657.06496999999
2024-12-25,4,sz159546,BUY,1.325,55600,73677.367
2024-12-25,4,sz159529,BUY,1.629,45200,73638.16308
2024-12-25,4,sh513190,BUY,1.379,53400,73645.96386
2024-12-25,4,sh561120,BUY,1.194,61700,73677.16698000001
2024-12-25,4,sz159328,BUY,0.987,74700,73736.27289
2024-12-26,5,sh512980,SELL,0.802,106100,85083.69078000002
2024-12-26,5,sh517770,SELL,0.939,89600,84125.98655999999
2024-12-26,5,sz159551,SELL,1.061,79000,83810.6181
2024-12-26,5,sz159667,SELL,1.047,80800,84589.14024
2024-12-26,5,sz159663,SELL,1.04,81100,84335.5656
2024-12-26,5,sh513030,SELL,1.456,58200,84730.72608
2024-12-26,5,sh516860,SELL,1.272,61900,78728.92632
2024-12-26,5,sz159851,SELL,1.487,52900,78654.43377
2024-12-26,5,sh516100,SELL,1.206,65100,78502.74893999999
2024-12-26,5,sh513850,SELL,1.493,60600,90466.75242
2024-12-26,5,sz159333,BUY,1.376,59700,82155.41472
2024-12-26,5,sh513190,BUY,1.381,59500,82177.71695
2024-12-26,5,sh516310,BUY,1.213,67800,82249.62414000001
2024-12-26,5,sz159577,BUY,1.342,61200,82138.61304000001
2024-12-26,5,sz159519,BUY,1.384,59400,82217.82096
2024-12-26,5,sz159660,BUY,1.871,43900,82145.11369
2024-12-26,5,sz159529,BUY,1.651,49800,82228.02198
2024-12-26,5,sh517180,BUY,1.59,51700,82211.2203
2024-12-26,5,sh513300,BUY,2.148,38200,82061.80536
2024-12-26,5,sh513390,BUY,1.877,43800,82220.82126000001
2024-12-27,6,sz159725,SELL,0.797,126300,100651.03389
2024-12-27,6,sz159869,SELL,1.042,95300,99292.66974000001
2024-12-27,6,sh517770,SELL,0.927,109800,101774.42154000001
2024-12-27,6,sh516190,SELL,0.994,101200,100582.74072
2024-12-27,6,sh516770,SELL,1.075,93100,100072.49175
2024-12-27,6,sz159855,SELL,0.865,116600,100848.9141
2024-12-27,6,sh512980,SELL,0.799,124300,99305.76843000001
2024-12-27,6,sh513090,SELL,1.523,69500,105837.91515
2024-12-27,6,sh513360,SELL,0.514,200200,102892.50972
2024-12-27,6,sh515210,SELL,1.201,81900,98352.06381
2024-12-27,6,sz159325,BUY,1.073,94100,100979.39693
2024-12-27,6,sh561100,BUY,0.907,111300,100959.19491
2024-12-27,6,sz159331,BUY,1.148,87900,100919.29092
2024-12-27,6,sh588200,BUY,1.532,65900,100968.89588
2024-12-27,6,sh512220,BUY,1.751,57600,100867.68576
2024-12-27,6,sh561600,BUY,0.855,118100,100985.59755
2024-12-27,6,sz159540,BUY,1.234,81800,100951.29411999999
2024-12-27,6,sh515260,BUY,0.93,108500,100915.0905
2024-12-27,6,sz159583,BUY,1.243,81200,100941.69316000001
2024-12-27,6,sz159994,BUY,0.975,103500,100922.59125
2024-12-30,7,sh561320,SELL,0.989,99800,98692.32978
2024-12-30,7,sh560220,SELL,1.101,85300,93905.90847000001
2024-12-30,7,sh513080,SELL,1.482,65100,96468.55218
2024-12-30,7,sh513100,SELL,1.639,62000,101607.8382
2024-12-30,7,sh517400,SELL,0.867,107800,93453.25374
2024-12-30,7,sz159847,SELL,0.388,241700,93770.22204000001
2024-12-30,7,sz159622,SELL,0.782,121100,94690.72998
2024-12-30,7,sh516060,SELL,0.487,192800,93884.21063999999
2024-12-30,7,sh517110,SELL,0.516,182500,94160.583
2024-12-30,7,sz159858,SELL,0.558,168200,93846.21444000001
2024-12-30,7,sh513160,BUY,0.943,101200,95441.14315999999
2024-12-30,7,sz159866,BUY,1.077,88600,95431.74222
2024-12-30,7,sh513000,BUY,1.44,66300,95481.5472
2024-12-30,7,sh513880,BUY,1.341,71200,95488.74792
2024-12-30,7,sz159916,BUY,4.831,19700,95180.21707000001
2024-12-30,7,sz159502,BUY,1.004,95100,95489.94803999999
2024-12-30,7,sh513290,BUY,1.168,81700,95435.14256
2024-12-30,7,sh511090,BUY,123.084,700,86167.41588
2024-12-30,7,sh512560,BUY,0.647,147500,95442.04325
2024-12-30,7,sz159505,BUY,1.037,92000,95413.5404
2024-12-31,8,sz159551,SELL,1.011,80800,81680.63111999999
2024-12-31,8,sh513260,SELL,1.171,72100,84420.65709000001
2024-12-31,8,sz159750,SELL,0.801,105000,84096.5895
2024-12-31,8,sh513230,SELL,0.877,95800,84008.19834
2024-12-31,8,sh513070,SELL,1.112,76300,84837.11544000001
2024-12-31,8,sh520520,SELL,1.022,82200,83999.99916
2024-12-31,8,sz159688,SELL,0.852,95500,81357.8634
2024-12-31,8,sz159636,SELL,1.029,82700,85089.79017
2024-12-31,8,sh517200,SELL,0.641,126700,81206.57853
2025-01-02,9,sz159766,SELL,0.696,104300,72585.54071999999
2025-01-02,9,sz159855,SELL,0.814,83300,67799.41937999999
2025-01-02,9,sz159536,SELL,1.015,70400,71448.8544
2025-01-02,9,sz159680,SELL,1.089,66700,72629.03637
2025-01-02,9,sh516560,SELL,0.797,93700,74671.43211000001
2025-01-02,9,sz159786,SELL,0.826,91000,75158.4834
2025-01-02,9,sh515250,SELL,0.895,83300,74546.04465
2025-01-02,9,sz159736,SELL,0.716,103000,73740.6252
2025-01-02,9,sh510630,SELL,0.943,79000,74489.5503
2025-01-02,9,sz159732,SELL,0.777,99800,77536.84554000001
2025-01-02,9,sz159726,BUY,1.04,70600,73431.3424
2025-01-02,9,sh513170,BUY,1.201,61200,73508.55012
2025-01-02,9,sz159985,BUY,1.841,39900,73463.24558999999
2025-01-02,9,sh511520,BUY,115.478,600,69293.72868
2025-01-02,9,sh511090,BUY,125.903,500,62957.79515
2025-01-02,9,sh510010,BUY,1.577,46600,73495.54882
2025-01-02,9,sh511130,BUY,113.625,600,68181.8175
2025-01-02,9,sz159972,BUY,115.848,600,69515.75088
2025-01-02,9,sh511100,BUY,109.082,600,65455.74492
2025-01-02,9,sh513350,BUY,1.048,70100,73472.14648
2025-01-03,10,sz159742,SELL,0.61,138000,84171.582
2025-01-03,10,sh513380,SELL,1.091,77000,83998.5993
2025-01-03,10,sh513260,SELL,1.154,73000,84233.5758
2025-01-03,10,sh513230,SELL,0.873,96700,84410.65809000001
2025-01-03,10,sh513220,SELL,1.067,77500,82684.23075
2025-01-03,10,sz159766,SELL,0.673,111300,74897.40951000001
2025-01-03,10,sh516560,SELL,0.777,101800,79090.69014
2025-01-03,10,sh513070,SELL,1.099,76700,84284.87067
2025-01-03,10,sz159741,SELL,0.59,142800,84243.5748
2025-01-03,10,sh517550,SELL,0.727,115400,83887.41042
2025-01-03,10,sz159812,BUY,6.012,13700,82372.63643999999
2025-01-03,10,sh513520,BUY,1.479,55800,82536.45282
2025-01-03,10,sh511010,BUY,141.787,500,70900.58935
2025-01-03,10,sz159981,BUY,1.448,57000,82544.2536
2025-01-03,10,sz159329,BUY,1.029,80300,82636.96287
2025-01-03,10,sh518860,BUY,6.039,13600,82138.61304
2025-01-03,10,sz159651,BUY,105.93,700,74158.4151
2025-01-03,10,sz159650,BUY,106.465,700,74532.95255
2025-01-03,10,sh511260,BUY,136.569,600,81949.59413999999
2025-01-03,10,sh518890,BUY,6.047,13600,82247.42392
2025-01-06,11,sh513100,SELL,1.669,52900,88281.27099
2025-01-06,11,sh516620,SELL,0.852,85600,72923.90688
2025-01-06,11,sh516010,SELL,0.923,78100,72079.09137000001
2025-01-06,11,sz159501,SELL,1.547,57100,88324.86663
2025-01-06,11,sh513110,SELL,1.907,46500,88666.63245
2025-01-06,11,sh513870,SELL,1.561,56400,88031.59595999999
2025-01-06,11,sh516190,SELL,0.894,79400,70976.50164
2025-01-06,11,sh516770,SELL,0.955,73800,70471.9521
2025-01-06,11,sz159660,SELL,1.845,48800,90026.9964
2025-01-06,11,sz159725,SELL,0.708,98900,70014.19787999999
2025-01-06,11,sz159834,BUY,6.248,12600,78732.67248000001
2025-01-06,11,sh511010,BUY,141.789,500,70901.58945
2025-01-06,11,sh518600,BUY,5.905,13300,78544.35365
2025-01-06,11,sh518660,BUY,5.969,13200,78798.67908
2025-01-06,11,sz159831,BUY,6.056,13000,78735.8728
2025-01-06,11,sh518860,BUY,6.012,13100,78765.07572
2025-01-06,11,sh513550,BUY,0.891,88400,78772.27643999999
2025-01-06,11,sz159972,BUY,116.014,600,69615.36084
2025-01-06,11,sh513350,BUY,1.052,74900,78802.67948
2025-01-06,11,sh518680,BUY,5.976,13100,78293.42856
2025-01-07,12,sh513390,SELL,1.881,60500,113789.11995000001
2025-01-07,12,sh511090,SELL,125.996,800,100786.72032000001
2025-01-07,12,sh516620,SELL,0.865,101100,87442.75485
2025-01-07,12,sh513300,SELL,2.125,49100,104327.06625
2025-01-07,12,sh513500,SELL,2.193,46500,101964.30255000001
2025-01-07,12,sz159660,SELL,1.838,59000,108431.15580000001
2025-01-07,12,sh513870,SELL,1.546,68000,105117.4872
2025-01-07,12,sh511130,SELL,113.492,900,102132.58572
2025-01-07,12,sh513110,BUY,1.884,55100,103818.78083999999
2025-01-07,12,sh513850,BUY,1.478,70300,103913.79033999999
2025-01-07,12,sz159941,BUY,1.264,82200,103911.19008
2025-01-07,12,sh513650,BUY,1.619,64100,103788.27779
2025-01-07,12,sz159509,BUY,1.661,62500,103822.88125
2025-01-07,12,sh520830,BUY,1.023,101500,103844.88344999998
2025-01-07,12,sz159329,BUY,1.039,100000,103910.38999999998
2025-01-07,12,sz159577,BUY,1.327,78300,103914.49040999998
2025-01-08,13,sz159529,SELL,1.726,52200,90088.19028
2025-01-08,13,sz159696,SELL,1.493,53800,80315.36766
2025-01-08,13,sz159941,SELL,1.257,64300,80817.01749
2025-01-08,13,sz159660,SELL,1.818,45500,82710.72810000001
2025-01-08,13,sz159509,SELL,1.649,48900,80628.03639000001
2025-01-08,13,sz159513,SELL,1.366,59200,80859.11328000002
2025-01-08,13,sh513870,SELL,1.53,52800,80775.9216
2025-01-08,13,sh520830,SELL,1.063,80300,85350.36411
2025-01-08,13,sz159501,SELL,1.511,53000,80074.9917
2025-01-08,13,sh513850,SELL,1.47,56000,82311.768
2025-01-08,13,sz159561,BUY,1.102,74800,82437.84296000001
2025-01-08,13,sh588990,BUY,1.508,54700,82495.84876000001
2025-01-08,13,sh561100,BUY,0.854,96500,82419.2411
2025-01-08,13,sh515260,BUY,0.876,94100,82439.84316
2025-01-08,13,sh561310,BUY,0.772,106800,82457.84496
2025-01-08,13,sz159813,BUY,0.767,107500,82460.74524999999
2025-01-08,13,sh562950,BUY,0.806,102300,82462.04538
2025-01-08,13,sz159546,BUY,1.243,66300,82419.14109
2025-01-08,13,sz159577,BUY,1.316,62600,82389.83816
2025-01-08,13,sh513100,BUY,1.642,50200,82436.64284
2025-01-09,0,sz159529,SELL,1.899,67500,128169.68175
2025-01-09,0,sh513400,SELL,1.171,83400,97651.63386000002
2025-01-09,0,sh513850,SELL,1.462,71600,104668.73208
2025-01-09,0,sh516210,SELL,1.243,81800,101667.23226
2025-01-09,0,sh513910,SELL,1.288,76200,98135.78544
2025-01-09,0,sh513300,SELL,2.104,47100,99088.49016000002
2025-01-09,0,sz159546,SELL,1.248,77500,96710.328
2025-01-09,0,sh515220,SELL,1.066,82000,87403.2588
2025-01-09,0,sz159941,SELL,1.252,80400,100650.73392
2025-01-09,0,sh520830,BUY,1.144,89200,102055.00447999999
2025-01-09,0,sh513030,BUY,1.551,65800,102066.00558
2025-01-09,0,sz159612,BUY,1.87,54500,101925.1915
2025-01-09,0,sz159687,BUY,1.433,71200,102039.80296
2025-01-09,0,sz159329,BUY,1.241,82200,102020.40102
2025-01-09,0,sz159730,BUY,1.022,99800,102005.79956
2025-01-09,0,sz159328,BUY,1.012,100800,102019.80096000001
2025-01-09,0,sh560880,BUY,1.422,71700,101967.59573999999
2025-01-09,0,sz159996,BUY,1.376,74100,101971.79615999998
2025-01-10,1,sz159994,SELL,0.886,99900,88502.54886
2025-01-10,1,sh515070,SELL,1.086,78800,85568.24232
2025-01-10,1,sh563010,SELL,1.193,72900,86961.00303
2025-01-10,1,sh515050,SELL,1.075,82100,88248.67425
2025-01-10,1,sz159895,SELL,0.822,108500,89178.0813
2025-01-10,1,sh560690,SELL,1.236,70700,87376.46148
2025-01-10,1,sz159511,SELL,0.99,87200,86319.36720000001
2025-01-10,1,sz159546,SELL,1.245,71900,89506.54845000002
2025-01-10,1,sh560300,SELL,1.285,67700,86985.80055
2025-01-10,1,sz159655,BUY,1.706,51500,87867.7859
2025-01-10,1,sz159687,BUY,1.361,64600,87929.39206
2025-01-10,1,sh513030,BUY,1.515,58000,87878.787
2025-01-10,1,sh520830,BUY,1.104,79600,87887.18784000001
2025-01-10,1,sh513080,BUY,1.523,57700,87885.88771
2025-01-10,1,sz159996,BUY,1.336,65800,87917.59088
2025-01-10,1,sh562700,BUY,1.048,83900,87935.99272
2025-01-10,1,sz159779,BUY,0.752,116900,87917.59088
2025-01-13,2,sh515260,SELL,0.862,93900,80933.70582
2025-01-13,2,sh588020,SELL,1.046,76600,80115.58764000001
2025-01-13,2,sh588460,SELL,1.076,75800,81552.64392
2025-01-13,2,sh561310,SELL,0.767,105800,81140.48514
2025-01-13,2,sh588110,SELL,1.027,78100,80200.67913
2025-01-13,2,sh588100,SELL,1.25,65100,81366.8625
2025-01-13,2,sh512220,SELL,1.603,49700,79661.13309
2025-01-13,2,sh562950,SELL,0.799,101900,81409.95819
2025-01-13,2,sh518800,BUY,6.045,13400,81011.1003
2025-01-13,2,sh518860,BUY,6.129,13200,80910.89027999999
2025-01-13,2,sz159518,BUY,1.138,71200,81033.70255999999
2025-01-13,2,sh518680,BUY,6.09,13300,81005.0997
2025-01-13,2,sz159831,BUY,6.188,13100,81070.90628
2025-01-13,2,sz159834,BUY,6.379,12700,81021.40133
2025-01-13,2,sz159980,BUY,1.657,48900,81035.40273
2025-01-13,2,sz159546,BUY,1.236,65600,81089.70816000001
2025-01-14,3,sh513810,SELL,1.31,66800,87499.2492
2025-01-14,3,sz159830,SELL,6.309,14500,91471.35195
2025-01-14,3,sh513190,SELL,1.314,65200,85664.23272
2025-01-14,3,sh517900,SELL,1.286,68900,88596.53946000001
2025-01-14,3,sz159529,SELL,1.65,58100,95855.4135
2025-01-14,3,sz159660,SELL,1.757,49300,86611.43798999999
2025-01-14,3,sz159632,SELL,1.847,47500,87723.72675
2025-01-14,3,sh515320,SELL,0.832,103900,86436.15552
2025-01-14,3,sh588290,SELL,1.44,60300,86823.3168
2025-01-14,3,sh561310,SELL,0.799,109500,87481.75095
2025-01-14,3,sz159981,BUY,1.475,59900,88361.33525
2025-01-14,3,sz159562,BUY,1.24,71300,88420.8412
2025-01-14,3,sz159687,BUY,1.352,65400,88429.64208
2025-01-14,3,sz159985,BUY,1.866,47400,88457.24484000001
2025-01-14,3,sz159518,BUY,1.114,79400,88460.44516
2025-01-14,3,sh516650,BUY,1.007,87800,88423.44145999999
2025-01-14,3,sz159652,BUY,0.891,99300,88485.14763
2025-01-14,3,sh560860,BUY,0.832,106300,88450.44415999998
2025-01-14,3,sz159876,BUY,1.084,81600,88463.24544000001
2025-01-14,3,sz159690,BUY,1.015,87100,88415.34064999998
2025-01-15,4,sz159569,SELL,1.105,64200,70933.9059
2025-01-15,4,sh513170,SELL,1.205,59800,72051.7941
2025-01-15,4,sh588990,SELL,1.544,46100,71171.28216
2025-01-15,4,sz159519,SELL,1.32,53900,71140.8852
2025-01-15,4,sh517900,SELL,1.305,53100,69288.57045
2025-01-15,4,sz159546,SELL,1.286,55600,71494.44984
2025-01-15,4,sz159529,SELL,1.65,45200,74572.542
2025-01-15,4,sh513190,SELL,1.311,53400,70000.39925999999
2025-01-15,4,sh561120,SELL,1.192,61700,73539.04535999999
2025-01-15,4,sz159328,SELL,0.992,74700,74094.98976
2025-01-15,4,sh562700,BUY,1.087,66100,71857.88506999999
2025-01-15,4,sz159565,BUY,1.176,61100,71860.78536
2025-01-15,4,sz159306,BUY,1.072,67000,71831.1824
2025-01-15,4,sh562360,BUY,0.878,81900,71915.39082
2025-01-15,4,sz159663,BUY,1.026,70000,71827.182
2025-01-15,4,sz159667,BUY,1.031,69700,71867.88607
2025-01-15,4,sh513560,BUY,1.001,71800,71878.98717999998
2025-01-15,4,sz159899,BUY,0.735,97800,71890.1883
2025-01-15,4,sz159571,BUY,1.107,64900,71851.48443
2025-01-15,4,sh588680,BUY,1.25,57500,71882.1875
2025-01-16,5,sz159333,SELL,1.157,59700,69065.99271
2025-01-16,5,sh513190,SELL,1.328,59500,79008.0984
2025-01-16,5,sh516310,SELL,1.214,67800,82300.96908
2025-01-16,5,sz159577,SELL,1.319,61200,80714.72772000001
2025-01-16,5,sz159519,SELL,1.34,59400,79588.0404
2025-01-16,5,sz159660,SELL,1.782,43900,78221.97702
2025-01-16,5,sz159529,SELL,1.76,49800,87639.2352
2025-01-16,5,sh517180,SELL,1.5,51700,77542.245
2025-01-16,5,sh513300,SELL,2.101,38200,80250.17418
2025-01-16,5,sh513390,SELL,1.858,43800,81372.26196
2025-01-16,5,sz159687,BUY,1.492,53300,79531.55236
2025-01-16,5,sz159552,BUY,1.32,60300,79603.9596
2025-01-16,5,sh512980,BUY,0.762,104500,79636.9629
2025-01-16,5,sh516620,BUY,0.9,88500,79657.965
2025-01-16,5,sh516770,BUY,1.007,79000,79560.95529999999
2025-01-16,5,sh516190,BUY,0.943,84400,79597.15892
2025-01-16,5,sz159725,BUY,0.754,105600,79630.36223999999
2025-01-16,5,sz159869,BUY,0.976,81600,79649.56416
2025-01-16,5,sh513030,BUY,1.612,49400,79640.76328
2025-01-17,6,sz159325,SELL,1.004,94100,94466.95236
2025-01-17,6,sh561100,SELL,0.88,111300,97934.2056
2025-01-17,6,sz159331,SELL,1.079,87900,94834.61558999999
2025-01-17,6,sh588200,SELL,1.459,65900,96138.48519
2025-01-17,6,sh512220,SELL,1.681,57600,96815.91744
2025-01-17,6,sh561600,SELL,0.825,118100,97422.75675
2025-01-17,6,sz159540,SELL,1.151,81800,94142.38482
2025-01-17,6,sh515260,SELL,0.887,108500,96229.87605
2025-01-17,6,sz159583,SELL,1.164,81200,94507.34831999999
2025-01-17,6,sz159994,SELL,0.928,103500,96038.3952
2025-01-17,6,sh560280,BUY,1.202,79700,95808.97993999999
2025-01-17,6,sh520830,BUY,1.189,80600,95842.98334
2025-01-17,6,sh513080,BUY,1.641,58400,95843.98344
2025-01-17,6,sh513030,BUY,1.609,59600,95905.98964
2025-01-17,6,sz159542,BUY,1.08,88700,95805.5796
2025-01-17,6,sz159363,BUY,0.94,102000,95889.588
2025-01-17,6,sh560360,BUY,1.281,74800,95828.38187999999
2025-01-17,6,sz159321,BUY,0.892,107500,95899.58899999999
2025-01-20,7,sh513880,SELL,1.346,71200,95825.61648000001
2025-01-20,7,sz159916,SELL,4.661,19700,91812.51783
2025-01-20,7,sz159502,SELL,0.988,95100,93949.40412
2025-01-20,7,sh513290,SELL,1.166,81700,95252.67378
2025-01-20,7,sh511090,SELL,124.718,700,87293.86974000001
2025-01-20,7,sh512560,SELL,0.61,147500,89966.0025
2025-01-20,7,sz159505,SELL,0.996,92000,91622.8368
2025-01-20,7,sz159518,BUY,1.181,80400,94961.89524000001
