date,code,action,price,qty,amt,cash
2025-11-04,sh518890,SELL,8.761,217700,1907078.9730299998,11435266.235459996
2025-11-04,sz159831,SELL,8.822,215900,1904479.3330199998,13339745.568479996
2025-11-04,sh530880,SELL,1.068,1940900,2072673.9118800003,15412419.480359996
2025-11-04,sh510040,SELL,1.185,1681500,1992378.2422500001,17404797.722609997
2025-11-04,sz159223,SELL,1.148,1766100,2027280.0517199999,19432077.774329998
2025-11-04,sh513880,BUY,1.85,1050200,1943064.287,17489013.487329997
2025-11-04,sh516880,BUY,0.847,2293900,1943127.59333,15545885.893999998
2025-11-04,sh513290,BUY,1.423,1365400,1943158.49642,13602727.397579998
2025-11-04,sh513310,BUY,2.684,723900,1943141.89476,11659585.502819998
2025-11-04,sz159586,BUY,1.406,1381900,1943145.69514,9716439.807679998
2025-11-04,sz159855,BUY,1.02,1904900,1943192.2998,7773247.507879998
2025-11-04,sh516190,BUY,1.219,1593900,1943158.39641,5830089.111469997
2025-11-04,sz159930,BUY,1.48,1312800,1943138.2944,3886950.817069997
2025-11-04,sz159309,BUY,1.087,1787500,1943206.80125,1943744.015819997
2025-11-04,sz159588,BUY,1.058,1836400,1943105.4911200001,638.524699996924
2025-11-24,sh513880,SELL,1.715,1050200,1800912.8907,1801551.415399997
2025-11-24,sh516880,SELL,0.784,2293900,1798237.75824,3599789.173639997
2025-11-24,sh513290,SELL,1.509,1365400,2060182.56114,5659971.734779997
2025-11-24,sh513310,SELL,2.303,723900,1666974.98583,7326946.7206099965
2025-11-24,sz159586,SELL,1.343,1381900,1855706.11083,9182652.831439996
2025-11-24,sz159855,SELL,0.978,1904900,1862805.90078,11045458.732219996
2025-11-24,sh516190,SELL,1.208,1593900,1925238.65688,12970697.389099997
2025-11-24,sz159930,SELL,1.439,1312800,1888930.2880800003,14859627.677179996
2025-11-24,sz159309,SELL,1.089,1787500,1946392.84125,16806020.518429995
2025-11-24,sz159588,SELL,1.063,1836400,1951897.99068,18757918.509109996
2025-11-24,sh511260,BUY,135.251,13800,1866650.44638,16891268.062729996
2025-11-24,sh511270,BUY,117.702,15900,1871648.94618,15019619.116549995
2025-11-24,sz159887,BUY,1.36,1379100,1875763.5576000002,13143855.558949994
2025-11-24,sz159111,BUY,100.378,18600,1867217.50308,11276638.055869995
2025-11-24,sh511190,BUY,100.316,18600,1866064.1877600001,9410573.868109994
2025-11-24,sz159116,BUY,100.36,18600,1866882.6696,7543691.198509994
2025-11-24,sh511100,BUY,108.29,17300,1873604.3417,5670086.856809994
2025-11-24,sz159972,BUY,117.179,16000,1875051.4864,3795035.3704099944
2025-11-24,sz159600,BUY,99.991,18700,1870018.6831699999,1925016.6872399945
2025-11-24,sh511060,BUY,106.832,17500,1869746.956,55269.73123999452
2025-12-12,sh511260,SELL,135.012,13800,1862979.2834400001,1918249.0146799947
2025-12-12,sh511270,SELL,117.2,15900,1863293.652,3781542.6666799947
2025-12-12,sz159887,SELL,1.323,1379100,1824366.84507,5605909.511749995
2025-12-12,sz159111,SELL,100.15,18600,1862603.7210000001,7468513.232749995
2025-12-12,sh511190,SELL,99.962,18600,1859107.27068,9327620.503429994
2025-12-12,sz159116,SELL,100.065,18600,1861022.8791,11188643.382529994
2025-12-12,sh511100,SELL,107.529,17300,1860065.67483,13048709.057359993
2025-12-12,sz159972,SELL,116.962,16000,1871204.8608,14919913.918159993
2025-12-12,sz159600,SELL,99.73,18700,1864764.5049,16784678.423059992
2025-12-12,sh511060,SELL,106.731,17500,1867605.72075,18652284.143809993
2025-12-12,sz159283,BUY,0.995,1874400,1865214.5028,16787069.641009994
2025-12-12,sz159208,BUY,1.223,1524900,1865139.1952700003,14921930.445739994
2025-12-12,sh512630,BUY,1.118,1668100,1865122.2935800003,13056808.152159993
2025-12-12,sz159241,BUY,1.221,1527400,1865141.8955400002,11191666.256619992
2025-12-12,sh563230,BUY,1.117,1669600,1865129.69432,9326536.562299991
2025-12-12,sz159218,BUY,1.358,1373300,1865127.8941400002,7461408.668159991
2025-12-12,sh563320,BUY,0.966,1930600,1865146.0959599998,5596262.572199991
2025-12-12,sh563530,BUY,1.108,1683200,1865172.09856,3731090.473639991
2025-12-12,sh589020,BUY,1.203,1550300,1865197.40109,1865893.072549991
2025-12-12,sz159649,BUY,108.57,17100,1856732.6546999998,9160.417849991238
2026-01-05,sz159208,SELL,1.417,1524900,2160567.2216700003,2169727.6395199914
2026-01-05,sh512630,SELL,1.491,1668100,2486888.3862900003,4656616.025809992
2026-01-05,sh563230,SELL,1.493,1669600,2492463.5287200003,7149079.554529993
2026-01-05,sz159218,SELL,1.82,1373300,2499156.0594,9648235.613929993
2026-01-05,sh563320,SELL,1.166,1930600,2250854.4920399995,11899090.105969992
2026-01-05,sh563530,SELL,1.484,1683200,2497619.01312,14396709.11908999
2026-01-05,sh589020,SELL,1.274,1550300,1974884.69178,16371593.810869992
2026-01-05,sz159649,SELL,108.541,17100,1855865.49489,18227459.305759992
2026-01-05,sz159231,BUY,0.678,3339200,2264203.99776,15963255.307999993
2026-01-05,sh512810,BUY,0.815,2777900,2264214.89885,13699040.409149993
2026-01-05,sh563380,BUY,1.185,1910500,2264168.89425,11434871.514899993
2026-01-05,sz159206,BUY,1.727,1310900,2264150.6924300003,9170720.822469993
2026-01-05,sz159255,BUY,1.172,1931700,2264178.79524,6906542.027229993
2026-01-05,sh562380,BUY,1.099,2060000,2264166.394,4642375.633229993
2026-01-05,sz159241,BUY,1.408,80700,113636.96255999999,4528738.670669993
2026-01-05,sz159638,BUY,1.093,2071300,2264157.29309,2264581.3775799936
2026-01-05,sz159378,BUY,1.403,1613600,2264107.1880799998,474.18949999380857
