Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,AMD,INTC,QCOM,MU,AMAT,CRM,ADBE,ORCL,CSCO,INTU,NOW,COST,NFLX,CMCSA,PEP,TMUS,PYPL,ADP,ISRG,AMGN,GILD,REGN,VRTX,MRNA,HON,SBUX,LRCX,ADI,KLAC,SNPS,CDNS,MRVL,ASML,PANW,ABNB,COIN,DDOG,ZS
2024-05-02 00:00:00-04:00,171.62994384765625,392.72027587890625,165.37051391601562,184.72000122070312,439.08148193359375,85.77323913574219,180.00999450683594,121.63226318359375,146.16000366210938,30.195032119750977,173.6275634765625,111.59443664550781,194.7598114013672,269.2144470214844,476.57000732421875,112.9541244506836,44.644351959228516,607.0280151367188,139.1439971923828,726.636474609375,56.51499938964844,33.710426330566406,164.72079467773438,160.6535186767578,66.82552337646484,233.03341674804688,377.6499938964844,263.7521667480469,61.683563232421875,932.4385986328125,400.1600036621094,125.58999633789062,175.83441162109375,71.56465148925781,86.870849609375,190.9734649658203,671.800048828125,523.3800048828125,276.44000244140625,66.30422973632812,858.4557495117188,147.66000366210938,158.3300018310547,228.85000610351562,125.45999908447266,176.3699951171875
2024-05-03 00:00:00-04:00,181.8961944580078,401.42681884765625,165.98585510253906,186.2100067138672,449.301025390625,88.74372100830078,181.19000244140625,125.5152359008789,150.60000610351562,30.581005096435547,173.18411254882812,113.94889831542969,200.84140014648438,270.7280578613281,486.17999267578125,113.77946472167969,44.95921325683594,622.0841064453125,143.3300018310547,738.0057983398438,57.933998107910156,34.000431060791016,165.37796020507812,160.3515167236328,65.54846954345703,232.8986358642578,381.3599853515625,294.9222717285156,61.16426086425781,951.7216796875,401.0799865722656,125.0,177.80490112304688,69.82638549804688,89.3137435913086,194.02528381347656,686.12158203125,536.9400024414062,281.6300048828125,68.1341323852539,889.3798217773438,148.10499572753906,159.7100067138672,223.25,124.2699966430664,177.11000061035156
2024-05-06 00:00:00-04:00,180.23968505859375,408.21826171875,166.8394317626953,188.6999969482422,462.9403381347656,92.09300994873047,184.75999450683594,128.6774139404297,155.77999877929688,30.774776458740234,175.31466674804688,119.34334564208984,205.53549194335938,272.67694091796875,493.5899963378906,116.27513885498047,44.94967269897461,627.392822265625,145.31199645996094,750.4562377929688,59.696998596191406,33.82467269897461,165.0681610107422,158.1790771484375,65.45867919921875,233.71702575683594,383.04998779296875,283.7332763671875,61.8818473815918,953.3525390625,402.5,122.12999725341797,177.06936645507812,69.62582397460938,90.88762664794922,197.6116943359375,707.5841674804688,545.5399780273438,285.19000244140625,69.43694305419922,904.4620971679688,150.28500366210938,162.0,226.92999267578125,126.97000122070312,178.13999938964844
2024-05-07 00:00:00-04:00,180.92408752441406,404.07232666015625,169.9657745361328,188.75999450683594,465.4852600097656,90.50782775878906,177.80999755859375,127.97034454345703,154.42999267578125,30.486604690551758,173.67576599121094,118.42936706542969,204.02001953125,274.2103271484375,492.2699890136719,115.8722915649414,45.111873626708984,633.8284301757812,142.66600036621094,765.198486328125,60.599998474121094,33.82467269897461,167.13360595703125,158.0037078857422,65.76795959472656,236.008544921875,388.6499938964844,284.5101318359375,61.806312561035156,964.6200561523438,410.239990234375,121.06999969482422,178.74925231933594,69.24378204345703,89.94092559814453,197.85467529296875,703.644287109375,549.6099853515625,284.0400085449219,68.30318450927734,895.8802490234375,152.75999450683594,159.80999755859375,214.33999633789062,112.4000015258789,176.88999938964844
2024-05-08 00:00:00-04:00,181.26136779785156,405.25689697265625,168.10980224609375,188.0,469.81964111328125,90.36589813232422,174.72000122070312,130.15634155273438,153.6199951171875,29.81089210510254,174.06138610839844,118.53864288330078,204.05935668945312,275.981201171875,488.1000061035156,115.34170532226562,45.79886245727539,625.2080688476562,144.20599365234375,757.361083984375,60.946998596191406,34.31679153442383,166.56092834472656,158.62721252441406,63.6628303527832,233.90960693359375,380.3699951171875,291.1515808105469,61.296451568603516,950.488525390625,418.82000732421875,121.88999938964844,179.8389129638672,70.19886779785156,89.78069305419922,199.10845947265625,706.37255859375,550.489990234375,282.57000732421875,67.73631286621094,899.0860595703125,151.5050048828125,157.89999389648438,211.1999969482422,117.27999877929688,171.0
2024-05-09 00:00:00-04:00,183.07655334472656,407.01397705078125,168.6854705810547,189.5,472.623046875,88.70174407958984,171.97000122070312,128.22174072265625,152.38999938964844,29.90032386779785,174.05174255371094,117.03853607177734,203.04574584960938,272.2218933105469,482.6499938964844,114.60478973388672,45.598487854003906,619.7015991210938,144.58799743652344,772.8672485351562,61.20899963378906,33.868614196777344,167.17115783691406,160.429443359375,64.30134582519531,236.0374298095703,385.45001220703125,296.40972900390625,60.975425720214844,962.6609497070312,418.989990234375,122.69000244140625,182.18170166015625,72.28096771240234,89.21641540527344,199.0404510498047,699.9900512695312,549.8800048828125,285.2799987792969,67.30867767333984,901.1279296875,147.8350067138672,147.0500030517578,210.4499969482422,115.87000274658203,171.9600067138672
2024-05-10 00:00:00-04:00,181.81512451171875,409.40283203125,167.38528442382812,187.47999572753906,473.3984069824219,89.83216094970703,168.47000122070312,130.885986328125,151.9199981689453,29.66183853149414,175.53640747070312,120.44606018066406,206.3916473388672,273.705810546875,482.2900085449219,114.63427734375,45.85610580444336,625.08935546875,145.95799255371094,780.9527587890625,61.08700180053711,34.54528045654297,168.7953643798828,159.9618377685547,62.78485870361328,237.6838836669922,386.70001220703125,293.84222412109375,62.27839660644531,968.4290161132812,422.7799987792969,117.30999755859375,184.26109313964844,72.691650390625,89.9910659790039,201.373046875,707.4757690429688,556.7100219726562,287.4800109863281,68.09435272216797,917.6503295898438,148.73500061035156,146.32000732421875,200.9199981689453,118.97000122070312,174.6199951171875
2024-05-13 00:00:00-04:00,185.0233154296875,408.3959045410156,167.87159729003906,186.57000732421875,465.2566223144531,90.35291290283203,171.88999938964844,131.3485565185547,150.55999755859375,30.317676544189453,177.58987426757812,122.19456481933594,203.34100341796875,274.5467224121094,483.1099853515625,114.33950805664062,46.44767761230469,620.0278930664062,146.0240020751953,769.0081787109375,61.659000396728516,34.88800811767578,169.83750915527344,159.1337890625,63.80250549316406,238.5889434814453,380.8800048828125,292.23162841796875,63.77021789550781,971.571533203125,429.92999267578125,125.66999816894531,185.06019592285156,72.75851440429688,88.8477783203125,202.52963256835938,703.4176635742188,557.3900146484375,284.4599914550781,68.64131927490234,904.7777709960938,151.125,149.1300048828125,199.50999450683594,118.26000213623047,175.0
2024-05-14 00:00:00-04:00,186.16555786132812,411.19940185546875,169.06260681152344,187.07000732421875,469.0740051269531,91.3094253540039,177.5500030517578,135.52418518066406,153.16000366210938,30.854272842407227,182.1787872314453,123.9926986694336,206.480224609375,273.83441162109375,475.95001220703125,118.76100158691406,46.70529556274414,628.1638793945312,144.32400512695312,771.7363891601562,61.36600112915039,34.88800811767578,168.8704833984375,158.21804809570312,64.4310531616211,236.37445068359375,384.19000244140625,295.0360107421875,63.87407684326172,979.209228515625,428.5899963378906,128.32000732421875,184.52442932128906,72.23320770263672,89.70793914794922,205.98968505859375,720.4133911132812,559.6300048828125,283.3299865722656,67.64681243896484,902.5977172851562,150.77000427246094,146.6999969482422,203.0500030517578,116.75,176.82000732421875
2024-05-15 00:00:00-04:00,188.4401397705078,418.3887634277344,171.21632385253906,185.99000549316406,478.7070007324219,94.58175659179688,173.99000549316406,141.03732299804688,159.6699981689453,31.072887420654297,187.61610412597656,126.97305297851562,214.02810668945312,284.4593505859375,485.3500061035156,119.50772857666016,47.392276763916016,647.6488647460938,152.11399841308594,780.8038330078125,61.35200119018555,34.4925537109375,168.4855499267578,158.48106384277344,63.752620697021484,237.45277404785156,399.3900146484375,302.2648010253906,63.26979446411133,972.814697265625,437.489990234375,129.05999755859375,186.20433044433594,72.30006408691406,93.16930389404297,209.69271850585938,749.8252563476562,580.2000122070312,293.1000061035156,69.76512908935547,924.6834716796875,156.16000366210938,145.8000030517578,219.91000366210938,118.47000122070312,181.1300048828125
2024-05-16 00:00:00-04:00,188.55931091308594,416.32196044921875,172.87380981445312,183.6300048828125,470.44586181640625,94.31088256835938,174.83999633789062,138.67652893066406,162.6199951171875,31.828094482421875,186.32427978515625,127.05253601074219,210.62319946289062,281.6299743652344,482.8800048828125,120.02847290039062,46.123268127441406,645.9088745117188,151.6020050048828,786.7860717773438,61.051998138427734,34.59801483154297,171.912353515625,159.35784912109375,63.9521598815918,240.76492309570312,396.42999267578125,300.28973388671875,64.07234191894531,962.6410522460938,440.6400146484375,132.67999267578125,188.61427307128906,72.44441223144531,92.69251251220703,208.1084747314453,739.7186279296875,569.27001953125,288.92999267578125,72.67904663085938,907.0464477539062,158.38999938964844,147.19000244140625,199.1699981689453,120.61000061035156,179.30999755859375
2024-05-17 00:00:00-04:00,188.589111328125,415.5506286621094,174.73973083496094,184.6999969482422,469.1336669921875,92.43183135986328,177.4600067138672,137.02276611328125,164.47000122070312,31.629356384277344,186.89305114746094,124.46955871582031,208.70423889160156,282.5500183105469,483.42999267578125,121.3450927734375,45.961063385009766,653.6296997070312,153.00999450683594,789.50439453125,62.11000061035156,34.5101318359375,171.0486297607422,159.7670135498047,64.33128356933594,242.95054626464844,398.82000732421875,298.14288330078125,63.940162658691406,976.8720703125,445.2099914550781,132.89999389648438,188.02090454101562,74.91761016845703,89.66175842285156,208.06961059570312,737.9420776367188,566.72998046875,288.80999755859375,71.5254135131836,912.4026489257812,158.9250030517578,145.66000366210938,207.60000610351562,120.06999969482422,178.86000061035156
2024-05-20 00:00:00-04:00,189.751220703125,420.62371826171875,175.59326171875,183.5399932861328,466.08172607421875,94.7316665649414,174.9499969482422,138.86309814453125,166.3300018310547,31.897653579711914,190.65289306640625,128.15524291992188,216.448974609375,283.9944152832031,484.69000244140625,122.3473129272461,44.968753814697266,662.4972534179688,154.83599853515625,786.7166137695312,64.08200073242188,34.4573974609375,169.2835693359375,159.6696014404297,64.62061309814453,242.42098999023438,400.0299987792969,300.1179504394531,64.11012268066406,981.8246459960938,445.8699951171875,141.00999450683594,186.78854370117188,74.6192855834961,92.60797119140625,211.3741455078125,762.7349853515625,574.3800048828125,292.4700012207031,74.0614242553711,926.6760864257812,161.88499450683594,146.3699951171875,225.19000244140625,121.29000091552734,180.60000610351562
2024-05-21 00:00:00-04:00,191.05238342285156,424.28271484375,176.5163116455078,183.14999389648438,461.8965148925781,95.33735656738281,186.60000610351562,137.40670776367188,164.66000366210938,31.5399227142334,193.63185119628906,126.66508483886719,216.30136108398438,280.7198791503906,481.8500061035156,122.45538330078125,44.7874641418457,660.1939086914062,155.41000366210938,794.5838012695312,65.06099700927734,34.4573974609375,170.00648498535156,160.1177215576172,63.9521598815918,242.7676239013672,402.1099853515625,300.41375732421875,63.5341682434082,988.4678344726562,442.0,143.69000244140625,185.77529907226562,74.7925033569336,94.76676940917969,210.55772399902344,755.1746826171875,571.530029296875,290.1000061035156,72.89784240722656,912.69873046875,155.8300018310547,144.10000610351562,225.77999877929688,122.33000183105469,176.97999572753906
2024-05-22 00:00:00-04:00,189.61216735839844,425.74627685546875,175.0573272705078,183.1300048828125,465.0279541015625,94.9015884399414,180.11000061035156,136.72323608398438,165.52000427246094,31.221940994262695,195.63706970214844,125.45307159423828,215.0690155029297,280.7792053222656,483.92999267578125,122.4259033203125,45.25499725341797,662.615966796875,154.16600036621094,795.5064086914062,64.0469970703125,34.17619323730469,170.9547119140625,161.22828674316406,62.04656219482422,244.57774353027344,400.8999938964844,295.2231750488281,64.01570892333984,978.373779296875,447.5299987792969,163.3300018310547,185.1271514892578,77.67950439453125,94.94076538085938,233.41738891601562,761.6591186523438,573.1300048828125,292.8399963378906,73.27574920654297,909.7984619140625,154.2899932861328,142.7100067138672,231.50999450683594,122.75,174.16000366210938
